timestamp,open,high,low,close,volume
2022-11-29T05:00:00+00:00,158.27,159.32,155.2,156.39,31106825
2022-11-30T05:00:00+00:00,156.97,169.3,155.97,169.23,62291293
2022-12-01T05:00:00+00:00,169.99,172.65,166.35,171.35,50352370
2022-12-02T05:00:00+00:00,166.59,169.3257,164.45,168.76,38892287
2022-12-05T05:00:00+00:00,166.79,169.95,164.7201,166.1,37637286
2022-12-06T05:00:00+00:00,165.3,165.73,158.19,159.87,37087160
2022-12-07T05:00:00+00:00,157.72,161.86,156.67,161.2,38873541
2022-12-08T05:00:00+00:00,162.73,171.79,159.59,171.69,54227158
2022-12-09T05:00:00+00:00,171.6,175.83,169.75,170.01,48681575
2022-12-12T05:00:00+00:00,170.37,175.38,167.97,175.35,47837997
2022-12-13T05:00:00+00:00,185.31,187.9,177.11,180.72,68693255
2022-12-14T05:00:00+00:00,179.87,182.52,174.2,176.74,52365926
2022-12-15T05:00:00+00:00,171.46,173.2,167,169.52,51236181
2022-12-16T05:00:00+00:00,168.642,170.41,164.1,165.71,56651657
2022-12-19T05:00:00+00:00,165.72,166.09,161.45,162.54,37757766
2022-12-20T05:00:00+00:00,160.64,163.1,158.52,160.85,42319450
2022-12-21T05:00:00+00:00,161.14,166.27,161.02,165.01,34612883
2022-12-22T05:00:00+00:00,160.935,161.38,148.82,153.39,59520686
2022-12-23T05:00:00+00:00,151.96,153.39,148.83,152.06,36582597
2022-12-27T05:00:00+00:00,150.74,151,140.56,141.21,48435470
2022-12-28T05:00:00+00:00,139.27,142.62,138.84,140.36,36661959
2022-12-29T05:00:00+00:00,144.02,146.83,142.27,146.03,37806380
2022-12-30T05:00:00+00:00,143.34,146.2899,142.33,146.14,33304297
2023-01-03T05:00:00+00:00,148.51,149.96,140.96,143.15,41810749
2023-01-04T05:00:00+00:00,145.67,148.53,142.41,147.49,45047174
2023-01-05T05:00:00+00:00,144.91,145.64,141.4795,142.65,41702951
2023-01-06T05:00:00+00:00,144.74,150.1,140.34,148.59,43123117
2023-01-09T05:00:00+00:00,152.84,160.56,151.41,156.28,52588232
2023-01-10T05:00:00+00:00,155.07,159.6199,154.72,159.09,40374109
2023-01-11T05:00:00+00:00,158.3951,160.28,155.63,160.01,37772219
2023-01-12T05:00:00+00:00,161,166.37,154.92,165.11,57246159
2023-01-13T05:00:00+00:00,162.78,169.22,161.65,168.99,46579169
2023-01-17T05:00:00+00:00,168.99,177.28,168.99,177.02,53349850
2023-01-18T05:00:00+00:00,176.67,178.73,172.82,173.77,46116435
2023-01-19T05:00:00+00:00,170.36,171.97,167.31,167.65,48022329
2023-01-20T05:00:00+00:00,170.11,178.56,168.25,178.39,60373746
2023-01-23T05:00:00+00:00,180.64,192.45,178.175,191.93,68143517
2023-01-24T05:00:00+00:00,188.27,194.95,188.2,192.65,51556244
2023-01-25T05:00:00+00:00,189.125,193.7,185.8,193.23,46419756
2023-01-26T05:00:00+00:00,197.01,201.66,192.78,198.02,50881372
2023-01-27T05:00:00+00:00,194.62,206.28,194.05,203.65,55925775
2023-01-30T05:00:00+00:00,199.5,201.4,191.5,191.62,50754016
2023-01-31T05:00:00+00:00,191.695,196.87,189.5,195.37,52448249
2023-02-01T05:00:00+00:00,196.91,211.92,196.11,209.43,69248016
2023-02-02T05:00:00+00:00,210,219.49,207,217.09,57012533
2023-02-03T05:00:00+00:00,210,217.4499,207.89,211,45611088
2023-02-06T05:00:00+00:00,208.06,215.7,207.86,210.89,46678865
2023-02-07T05:00:00+00:00,213.82,222.59,211.5,221.73,68928590
2023-02-08T05:00:00+00:00,223.87,228.78,220.0801,222.05,58179290
2023-02-09T05:00:00+00:00,226.06,230.2,221.2,223.37,53963263
2023-02-10T05:00:00+00:00,216.9,220.7764,208.11,212.65,56862895
2023-02-13T05:00:00+00:00,215.38,220.48,209.62,217.88,50133579
2023-02-14T05:00:00+00:00,215.78,230.488,213.66,229.71,69801249
2023-02-15T05:00:00+00:00,225.49,228.55,221.06,227.64,44096797
2023-02-16T05:00:00+00:00,221.33,225.5,219.268,220.02,43957508
2023-02-17T05:00:00+00:00,216.31,217.4,209.75,213.88,48143019
2023-02-21T05:00:00+00:00,210,214.938,206.18,206.55,44553755
2023-02-22T05:00:00+00:00,207.07,211.04,204.21,207.54,53440494
2023-02-23T05:00:00+00:00,234.4,238.88,230.25,236.64,115126835
2023-02-24T05:00:00+00:00,232.25,234.74,229.47,232.86,61438022
2023-02-27T05:00:00+00:00,236.7,238.7994,234.54,235.01,46804659
2023-02-28T05:00:00+00:00,233.72,238.25,232.06,232.16,49947912
2023-03-01T05:00:00+00:00,231.92,232.5557,225.08,226.98,47676244
2023-03-02T05:00:00+00:00,224.88,233.804,224.32,233.14,40757880
2023-03-03T05:00:00+00:00,233.2,239,231.3,238.9,43661039
2023-03-06T05:00:00+00:00,238.91,242.48,234.87,235.54,45832416
2023-03-07T05:00:00+00:00,236,241.25,232.41,232.88,53100164
2023-03-08T05:00:00+00:00,234.87,242,234.235,241.81,53314270
2023-03-09T05:00:00+00:00,241.75,244.54,233.8284,234.36,52589800
2023-03-10T05:00:00+00:00,234.09,236.27,227.26,229.65,49754798
2023-03-13T04:00:00+00:00,227.52,232.98,222.97,229.66,44737487
2023-03-14T04:00:00+00:00,234.96,242.19,234.6,240.63,50577136
2023-03-15T04:00:00+00:00,237.61,242.86,233.6,242.28,54916008
2023-03-16T04:00:00+00:00,240.27,255.88,238.94,255.41,61099837
2023-03-17T04:00:00+00:00,259.82,263.99,256.68,257.25,101839860
2023-03-20T04:00:00+00:00,256.15,260.24,251.2983,259,45236193
2023-03-21T04:00:00+00:00,261.8,263.92,253.81,261.99,56824563
2023-03-22T04:00:00+00:00,264.25,275.89,262.37,264.68,80972030
2023-03-23T04:00:00+00:00,271.155,274.99,266.9,271.91,57026890
2023-03-24T04:00:00+00:00,270.31,271.67,263.55,267.79,47038091
2023-03-27T04:00:00+00:00,268.37,270,263.65,265.31,37487743
2023-03-28T04:00:00+00:00,264.47,265.13,258.5,264.1,36773145
2023-03-29T04:00:00+00:00,268.25,270.78,265.97,269.84,41868011
2023-03-30T04:00:00+00:00,272.29,274.99,271.02,273.83,38269301
2023-03-31T04:00:00+00:00,271.4,278.3431,271.05,277.77,43598777
2023-04-03T04:00:00+00:00,275.09,280,273.36,279.65,41864269
2023-04-04T04:00:00+00:00,279.66,280,273.07,274.53,38711401
2023-04-05T04:00:00+00:00,268.29,269.98,263.95,268.81,53546442
2023-04-06T04:00:00+00:00,265.84,270.8,264.27,270.37,41498845
2023-04-10T04:00:00+00:00,268.23,276.2099,266.69,275.79,40916478
2023-04-11T04:00:00+00:00,277.235,277.9,271.26,271.69,32919396
2023-04-12T04:00:00+00:00,273.7,274.6799,264.475,264.95,45953272
2023-04-13T04:00:00+00:00,267.34,268.869,263.29,264.63,37543209
2023-04-14T04:00:00+00:00,265.04,268.83,262.2,267.58,41094420
2023-04-17T04:00:00+00:00,265.655,270.06,264.3318,270.02,32325429
2023-04-18T04:00:00+00:00,275.335,281.1,273.57,276.67,61830458
2023-04-19T04:00:00+00:00,273.61,280,272.32,279.31,36071939
2023-04-20T04:00:00+00:00,276.71,280.3,270,271.04,44864247
2023-04-21T04:00:00+00:00,269.52,271.83,267.22,271.19,36156701
2023-04-24T04:00:00+00:00,270.13,273.6599,266.7101,270.42,34081193
2023-04-25T04:00:00+00:00,270.78,272.47,262.25,262.41,37987463
2023-04-26T04:00:00+00:00,270.02,273.3,267.051,269.56,40904650
2023-04-27T04:00:00+00:00,273.63,274.95,266.2501,272.26,37927648
2023-04-28T04:00:00+00:00,272.25,277.58,270.7148,277.49,31144754
2023-05-01T04:00:00+00:00,278.4,290.5844,277.8,289.1,57212367
2023-05-02T04:00:00+00:00,286.8,288.3599,280.83,282.1,41867326
2023-05-03T04:00:00+00:00,278.4,283.67,274.72,278.02,39671487
2023-05-04T04:00:00+00:00,276.51,278.59,272.4,275.62,33552343
2023-05-05T04:00:00+00:00,278.255,287.55,277.31,286.8,38068801
2023-05-08T04:00:00+00:00,285.22,292.2,283.5,291.51,35728327
2023-05-09T04:00:00+00:00,288.99,289.73,284.5,285.71,32978722
2023-05-10T04:00:00+00:00,290.05,291.13,284.6128,288.85,37237717
2023-05-11T04:00:00+00:00,288.96,289.5,282.46,285.78,33692515
2023-05-12T04:00:00+00:00,285.29,287.8,280.46,283.4,27560361
2023-05-15T04:00:00+00:00,285.085,289.69,281.52,289.53,30990713
2023-05-16T04:00:00+00:00,288.41,298.7,288.32,292.13,45059492
2023-05-17T04:00:00+00:00,295.84,301.99,294.3001,301.78,45586184
2023-05-18T04:00:00+00:00,304.1,318.28,303.2,316.78,77370786
2023-05-19T04:00:00+00:00,315.36,315.8,309.16,312.64,49975477
2023-05-22T04:00:00+00:00,309.01,315.2,306.8,311.76,38956449
2023-05-23T04:00:00+00:00,310,312.88,306.31,306.88,35625326
2023-05-24T04:00:00+00:00,302.1,306.07,298.06,305.38,72141851
2023-05-25T04:00:00+00:00,385.23,394.8,366.35,379.8,156572617
2023-05-26T04:00:00+00:00,378.9,391.7,375.5,389.46,75676840
2023-05-30T04:00:00+00:00,405.95,419.38,399.49,401.11,92340113
2023-05-31T04:00:00+00:00,394.88,402.95,378.22,378.34,100798988
2023-06-01T04:00:00+00:00,384.89,400.5,383.4,397.7,64073543
2023-06-02T04:00:00+00:00,400.97,405,390.5801,393.27,56804963
2023-06-05T04:00:00+00:00,389.09,395.6503,387.07,391.71,39622572
2023-06-06T04:00:00+00:00,388.3,391.6,381.48,386.54,38872217
2023-06-07T04:00:00+00:00,389.15,394.99,373.56,374.75,51229255
2023-06-08T04:00:00+00:00,377.24,388.64,375.05,385.1,41785641
2023-06-09T04:00:00+00:00,390.37,397.11,385.67,387.7,42855407
2023-06-12T04:00:00+00:00,392,395.2999,386.18,394.82,38970455
2023-06-13T04:00:00+00:00,401.86,411.01,397.4,410.22,61334763
2023-06-14T04:00:00+00:00,408.24,430,405.52,429.97,74038755
2023-06-15T04:00:00+00:00,426.02,432.89,421.47,426.53,56849710
2023-06-16T04:00:00+00:00,434.5,437.21,426.605,426.92,65548809
2023-06-20T04:00:00+00:00,429.98,439.9,426.74,438.08,45123463
2023-06-21T04:00:00+00:00,435.01,436.15,420.8,430.45,55187835
2023-06-22T04:00:00+00:00,422.53,434.255,422.34,430.25,41780819
2023-06-23T04:00:00+00:00,424.64,428.09,420.15,422.09,35833560
2023-06-26T04:00:00+00:00,424.61,427.64,401,406.32,59440026
2023-06-27T04:00:00+00:00,407.99,419.4,404.48,418.76,46408477
2023-06-28T04:00:00+00:00,406.6,418.45,405.18,411.17,58283768
2023-06-29T04:00:00+00:00,415.58,416,406,408.22,38051430
2023-06-30T04:00:00+00:00,416.8,425.5,415.01,423.02,49567756
2023-07-03T04:00:00+00:00,425.17,428.98,422.02,424.13,19770252
2023-07-05T04:00:00+00:00,421.35,431.77,420.85,423.17,32371034
2023-07-06T04:00:00+00:00,418.44,421.79,413.46,421.03,30422017
2023-07-07T04:00:00+00:00,423.22,432.14,421.8,425.03,35588149
2023-07-10T04:00:00+00:00,426.57,428.11,416.49,421.8,35430049
2023-07-11T04:00:00+00:00,424.81,427.58,420.67,424.05,30185091
2023-07-12T04:00:00+00:00,430.33,439.35,427.7728,439.02,48153862
2023-07-13T04:00:00+00:00,445.18,461.55,444.92,459.77,47856483
2023-07-14T04:00:00+00:00,465.8281,480.88,450.6,454.69,77208933
2023-07-17T04:00:00+00:00,462.89,464.96,452.6241,464.61,51062648
2023-07-18T04:00:00+00:00,467.01,478.9599,457.34,474.94,57036869
2023-07-19T04:00:00+00:00,474.64,478.18,467.42,470.77,42816008
2023-07-20T04:00:00+00:00,465.07,470.87,450.62,455.2,53833607
2023-07-21T04:00:00+00:00,457.88,458.66,441,443.09,97466460
2023-07-24T04:00:00+00:00,447.31,451.09,440.4,446.12,38317522
2023-07-25T04:00:00+00:00,449.41,461.825,449.23,456.79,34934388
2023-07-26T04:00:00+00:00,460.21,460.53,446.3,454.52,36435215
2023-07-27T04:00:00+00:00,465.19,473.95,457.5,459,45611385
2023-07-28T04:00:00+00:00,466.68,470.27,463.81,467.5,33119424
2023-07-31T04:00:00+00:00,467.54,471.3,465.0601,467.29,25114815
2023-08-01T04:00:00+00:00,464.595,469,460.27,465.07,23951637
2023-08-02T04:00:00+00:00,458.31,458.4,433.87,442.69,53028453
2023-08-03T04:00:00+00:00,438,451.18,438,445.15,32515687
2023-08-04T04:00:00+00:00,449.85,456.42,443.93,446.8,36266620
2023-08-07T04:00:00+00:00,451.11,455.4,445.6345,454.165,32221369
2023-08-08T04:00:00+00:00,448.53,452.42,440.5601,446.64,35398862
2023-08-09T04:00:00+00:00,442.74,443.12,421.34,425.54,58662685
2023-08-10T04:00:00+00:00,421.6,435.74,418.35,423.88,49273399
2023-08-11T04:00:00+00:00,417.51,420.18,406.39,408.55,53308527
2023-08-14T04:00:00+00:00,404.86,438,403.11,437.53,69109577
2023-08-15T04:00:00+00:00,445.6,452.68,437.1,439.4,67664826
2023-08-16T04:00:00+00:00,445.2,446.75,434.06,434.86,52759646
2023-08-17T04:00:00+00:00,439.7,440.62,430.01,433.435,45257691
2023-08-18T04:00:00+00:00,426.35,435.7799,416.6,432.99,58376788
2023-08-21T04:00:00+00:00,444.94,470.65,442.22,469.67,69286886
2023-08-22T04:00:00+00:00,481.35,481.87,453.331,456.68,75744767
2023-08-23T04:00:00+00:00,458.66,472,452.08,471.16,78516548
2023-08-24T04:00:00+00:00,502.16,502.66,471.59,471.63,115650628
2023-08-25T04:00:00+00:00,470.12,478.05,450.24,460.18,92618866
2023-08-28T04:00:00+00:00,464.82,469.8,448.88,468.35,68539813
2023-08-29T04:00:00+00:00,466.66,490.81,463.9101,487.84,70161175
2023-08-30T04:00:00+00:00,490.44,499.27,484.25,492.64,73530144
2023-08-31T04:00:00+00:00,493.8,497.44,489.58,493.55,52870144
2023-09-01T04:00:00+00:00,497.62,498,481.416,485.09,46383031
2023-09-05T04:00:00+00:00,482.23,488.5081,478.6,485.48,38274041
2023-09-06T04:00:00+00:00,484.41,485.49,465.8,470.61,46883773
2023-09-07T04:00:00+00:00,455.25,463.44,451.52,462.41,43340006
2023-09-08T04:00:00+00:00,459.42,466.06,452.71,455.72,47389996
2023-09-11T04:00:00+00:00,461.48,461.63,443.12,451.78,47410209
2023-09-12T04:00:00+00:00,447.38,456.73,445.31,448.7,34932946
2023-09-13T04:00:00+00:00,446,459.3,445.03,454.85,39847257
2023-09-14T04:00:00+00:00,459.5,459.8699,451.31,455.81,37016824
2023-09-15T04:00:00+00:00,453.41,455.99,438.08,439,50683051
2023-09-18T04:00:00+00:00,427.48,442.42,420,439.66,50033792
2023-09-19T04:00:00+00:00,438.33,439.66,430.02,435.2,37313745
2023-09-20T04:00:00+00:00,436,439.03,422.23,422.39,36728507
2023-09-21T04:00:00+00:00,415.83,421,409.8,410.17,45099361
2023-09-22T04:00:00+00:00,415.72,421.15,412.31,416.1,47923633
2023-09-25T04:00:00+00:00,415.91,425.36,411.77,422.22,41924163
2023-09-26T04:00:00+00:00,420.01,428.2,416.55,419.11,40236063
2023-09-27T04:00:00+00:00,423.3,428.72,416.2901,424.68,44509626
2023-09-28T04:00:00+00:00,424.6,434.4631,421.15,430.89,42667294
2023-09-29T04:00:00+00:00,438.27,441.44,433.0694,434.99,39786673
2023-10-02T04:00:00+00:00,440.3,451.75,438.61,447.82,43350425
2023-10-03T04:00:00+00:00,448.08,451.3,432.46,435.17,47100854
2023-10-04T04:00:00+00:00,437.42,441.43,432.9201,440.41,36197775
2023-10-05T04:00:00+00:00,440.5,449,438.88,446.88,39359527
2023-10-06T04:00:00+00:00,441.93,457.89,440.26,457.62,43443604
2023-10-09T04:00:00+00:00,448.42,456.05,443.68,452.73,40975765
2023-10-10T04:00:00+00:00,453.1,462.59,450.88,457.98,36864955
2023-10-11T04:00:00+00:00,461.96,468.59,460.5,468.06,37825456
2023-10-12T04:00:00+00:00,467.77,476.09,463.3,469.45,48146334
2023-10-13T04:00:00+00:00,469.6,471.16,452.8,454.61,47542602
2023-10-16T04:00:00+00:00,450.63,462.25,449.12,460.95,37515336
2023-10-17T04:00:00+00:00,440,447.54,424.8,439.38,81269482
2023-10-18T04:00:00+00:00,425.91,432.19,418.25,421.96,62752342
2023-10-19T04:00:00+00:00,428.11,432.97,418.82,421.01,50169285
2023-10-20T04:00:00+00:00,418.9,424.7,410.78,413.87,47726607
2023-10-23T04:00:00+00:00,412.29,432.4799,409.45,429.75,48104991
2023-10-24T04:00:00+00:00,430.77,436.97,426.91,436.63,40160704
2023-10-25T04:00:00+00:00,433.98,436.5,415.55,417.79,39892027
2023-10-26T04:00:00+00:00,418.53,422.5555,398.8019,403.26,54158206
2023-10-27T04:00:00+00:00,411.3,412.06,400.15,405,41678442
2023-10-30T04:00:00+00:00,410.87,417.66,404.81,411.61,38813054
2023-10-31T04:00:00+00:00,404.5,408.79,392.3001,407.8,51813742
2023-11-01T04:00:00+00:00,408.84,423.81,408.69,423.25,43780062
2023-11-02T04:00:00+00:00,433.28,438.84,428.94,435.06,40932592
2023-11-03T04:00:00+00:00,440.2,453.0899,437.23,450.05,42460960
2023-11-06T05:00:00+00:00,452.845,459.35,448.99,457.51,40093064
2023-11-07T05:00:00+00:00,457.19,462.18,451.575,459.55,34330481
2023-11-08T05:00:00+00:00,461,468.67,459.68,465.74,34685163
2023-11-09T05:00:00+00:00,474.67,482.3,467.5,469.5,54061213
2023-11-10T05:00:00+00:00,475,484.72,472.8301,483.35,42246819
2023-11-13T05:00:00+00:00,483.2,491.16,480.9901,486.2,38430943
2023-11-14T05:00:00+00:00,496.8,498.34,490.4001,496.56,41715786
2023-11-15T05:00:00+00:00,499.35,499.6,482,488.88,47562868
2023-11-16T05:00:00+00:00,486.79,495.2469,483.3,494.8,33992417
2023-11-17T05:00:00+00:00,495.24,497.17,490.07,492.98,32589691
2023-11-20T05:00:00+00:00,493.12,505.48,491.8101,504.09,41639206
2023-11-21T05:00:00+00:00,501.26,505.17,492.22,499.44,56745863
2023-11-22T05:00:00+00:00,498.52,503.3494,476.9,487.16,90080351
2023-11-24T05:00:00+00:00,484.7001,489.21,477.45,477.76,29464465
2023-11-27T05:00:00+00:00,478,485.3,476.52,482.42,39576048
2023-11-28T05:00:00+00:00,482.36,483.229,474.73,478.21,40157780
2023-11-29T05:00:00+00:00,483.79,487.62,478.6,481.4,38207198
2023-11-30T05:00:00+00:00,480.24,481.1,464.22,467.7,52636791
2023-12-01T05:00:00+00:00,465.25,472,461.87,467.65,36931703
2023-12-04T05:00:00+00:00,460.77,460.77,450.1,455.1,43768195
2023-12-05T05:00:00+00:00,454.66,466,452.71,465.66,37193879
2023-12-06T05:00:00+00:00,472.145,473.87,454.12,455.03,38077359
2023-12-07T05:00:00+00:00,457,466.29,456.04,465.96,35096168
2023-12-08T05:00:00+00:00,465.95,477.4085,465.5,475.06,35922370
2023-12-11T05:00:00+00:00,474.91,475.31,458.3,466.27,50983756
2023-12-12T05:00:00+00:00,460.46,476.66,460.46,476.57,37246102
2023-12-13T05:00:00+00:00,476.29,485.94,476.08,480.88,44780275
2023-12-14T05:00:00+00:00,483.9,486.7,474.22,483.5,39132451
2023-12-15T05:00:00+00:00,481.94,494.04,481.2,488.9,47994758
2023-12-18T05:00:00+00:00,494,504.3299,491.5,500.77,41271269
2023-12-19T05:00:00+00:00,494.24,497,488.95,496.04,46449269
2023-12-20T05:00:00+00:00,496.55,499.99,480.98,481.11,39810215
2023-12-21T05:00:00+00:00,488.11,490.95,484.19,489.9,30050595
2023-12-22T05:00:00+00:00,491.95,493.83,484.67,488.3,25250676
2023-12-26T05:00:00+00:00,489.68,496,489.6,492.79,24422298
2023-12-27T05:00:00+00:00,495.11,496.8,490.85,494.17,23369993
2023-12-28T05:00:00+00:00,496.43,498.8399,494.12,495.22,24660983
2023-12-29T05:00:00+00:00,498.13,499.97,487.51,495.22,38929371
2024-01-02T05:00:00+00:00,492.44,492.95,475.95,481.68,41133111
2024-01-03T05:00:00+00:00,474.85,481.841,473.2,475.69,32097119
2024-01-04T05:00:00+00:00,477.67,485,475.08,479.98,30662544
2024-01-05T05:00:00+00:00,484.62,495.47,483.0601,490.97,41503927
2024-01-08T05:00:00+00:00,495.12,522.75,494.79,522.53,64308094
2024-01-09T05:00:00+00:00,524.01,543.25,516.9,531.4,77334975
2024-01-10T05:00:00+00:00,536.16,546,534.89,543.5,53394953
2024-01-11T05:00:00+00:00,549.99,553.46,535.6,548.22,59697401
2024-01-12T05:00:00+00:00,546.2,549.7,543.3008,547.1,35299360
2024-01-16T05:00:00+00:00,550.18,568.3499,549,563.82,44977776
2024-01-17T05:00:00+00:00,563.47,564.7068,547.4,560.53,47448801
2024-01-18T05:00:00+00:00,572.6,576,561.07,571.07,49183974
2024-01-19T05:00:00+00:00,579.89,595,572.25,594.91,54350148
2024-01-22T05:00:00+00:00,600.49,603.31,590.7,596.54,45302505
2024-01-23T05:00:00+00:00,595.7,599.1,585.85,598.73,29500088
2024-01-24T05:00:00+00:00,603.04,628.49,599.38,613.62,56047531
2024-01-25T05:00:00+00:00,623.5,627.19,608.5,616.17,48378949
2024-01-26T05:00:00+00:00,609.6,617.83,605.73,610.31,39030859
2024-01-29T05:00:00+00:00,612.32,624.89,609.07,624.65,34873108
2024-01-30T05:00:00+00:00,629,634.93,622.6,627.74,41073530
2024-01-31T05:00:00+00:00,614.4,622.6902,607,615.27,45379487
2024-02-01T05:00:00+00:00,621,631.91,616.5,630.27,36914579
2024-02-02T05:00:00+00:00,639.74,666,636.9,661.6,47657765
2024-02-05T05:00:00+00:00,682.25,694.97,672.05,693.32,68007801
2024-02-06T05:00:00+00:00,696.3,697.5399,663,682.23,68311136
2024-02-07T05:00:00+00:00,683.19,702.2,676,700.99,49557455
2024-02-08T05:00:00+00:00,700.74,707.94,694.55,696.41,41442211
2024-02-09T05:00:00+00:00,705.33,721.85,702.12,721.33,43665939
2024-02-12T05:00:00+00:00,726,746.11,712.5,722.48,61371018
2024-02-13T05:00:00+00:00,704,734.5,696.2,721.28,60258015
2024-02-14T05:00:00+00:00,732.02,742.36,719.38,739,50491742
2024-02-15T05:00:00+00:00,738.69,739.75,724,726.58,42012181
2024-02-16T05:00:00+00:00,741,744.02,725.01,726.13,49532662
2024-02-20T05:00:00+00:00,719.47,719.56,677.34,694.52,70483310
2024-02-21T05:00:00+00:00,680.06,688.88,662.48,674.72,69029813
2024-02-22T05:00:00+00:00,750.25,785.75,742.2,785.38,86509974
2024-02-23T05:00:00+00:00,807.9,823.94,775.7,788.17,82939277
